timestamp,juror,repo_a,repo_b,parent
2025-09-23T12:00:35.577Z,L1Juror38,https://github.com/ethereum/evmone,https://github.com/chainsafe/lodestar,ethereum
2025-09-23T12:12:10.253Z,L1Juror38,https://github.com/ethereum/execution-apis,https://github.com/ethpandaops/checkpointz,ethereum
2025-09-23T12:15:31.617Z,L1Juror38,https://github.com/ethereum/evmone,https://github.com/ethereum/consensus-specs,ethereum
2025-09-23T20:46:48.206Z,L1Juror21,https://github.com/lambdaclass/lambda_ethereum_consensus,https://github.com/erigontech/silkworm,ethereum
2025-09-23T20:56:38.751Z,L1Juror21,https://github.com/argotorg/sourcify,https://github.com/consensys/teku,ethereum
2025-09-23T21:04:32.121Z,L1Juror21,https://github.com/nethermindeth/nethermind,https://github.com/hyperledger/besu,ethereum
2025-09-23T21:14:07.674Z,L1Juror21,https://github.com/hyperledger-web3j/web3j,https://github.com/ethereum/web3.py,ethereum
2025-09-23T21:18:36.768Z,L1Juror21,https://github.com/nethermindeth/nethermind,https://github.com/erigontech/silkworm,ethereum
2025-09-24T18:54:17.313Z,L1Juror40,https://github.com/prysmaticlabs/prysm,https://github.com/ethereum/execution-apis,ethereum
2025-09-25T15:00:48.246Z,L1Juror40,https://github.com/ethdebug/format,https://github.com/foundry-rs/foundry,ethereum
2025-09-25T15:40:15.904Z,L1Juror40,https://github.com/ethereum/execution-apis,https://github.com/ethereum-lists/chains,ethereum
2025-09-25T15:47:10.864Z,L1Juror40,https://github.com/ethereum/consensus-specs,https://github.com/ethereum/execution-apis,ethereum
2025-09-25T15:52:54.937Z,L1Juror40,https://github.com/argotorg/fe,https://github.com/argotorg/sourcify,ethereum
2025-09-26T02:28:53.477Z,L1Juror40,https://github.com/ethpandaops/ethereum-package,https://github.com/grandinetech/grandine,ethereum
2025-09-26T02:31:14.138Z,L1Juror40,https://github.com/argotorg/act,https://github.com/apeworx/ape,ethereum
2025-09-26T02:32:52.974Z,L1Juror40,https://github.com/foundry-rs/foundry,https://github.com/ethereum-lists/chains,ethereum
2025-09-26T02:35:06.655Z,L1Juror40,https://github.com/argotorg/sourcify,https://github.com/safe-global/safe-smart-account,ethereum
2025-09-26T02:37:13.776Z,L1Juror40,https://github.com/alloy-rs/alloy,https://github.com/nethermindeth/nethermind,ethereum
2025-09-26T02:39:33.655Z,L1Juror40,https://github.com/ethereum-lists/chains,https://github.com/ethereum/eips,ethereum
2025-09-26T02:41:29.846Z,L1Juror40,https://github.com/erigontech/silkworm,https://github.com/hyperledger/besu,ethereum
2025-09-26T02:43:14.733Z,L1Juror40,https://github.com/nomicfoundation/hardhat,https://github.com/nethereum/nethereum,ethereum
2025-09-26T02:44:31.598Z,L1Juror40,https://github.com/nethereum/nethereum,https://github.com/chainsafe/lodestar,ethereum
2025-09-26T02:46:40.729Z,L1Juror40,https://github.com/lambdaclass/lambda_ethereum_consensus,https://github.com/scaffold-eth/scaffold-eth-2,ethereum
2025-09-26T02:55:51.454Z,L1Juror26,https://github.com/vyperlang/vyper,https://github.com/ethpandaops/ethereum-helm-charts,ethereum
2025-09-26T03:00:56.820Z,L1Juror26,https://github.com/alloy-rs/alloy,https://github.com/ethpandaops/checkpointz,ethereum
2025-09-26T03:05:33.492Z,L1Juror26,https://github.com/prysmaticlabs/prysm,https://github.com/eth-infinitism/account-abstraction,ethereum
2025-09-26T03:09:01.906Z,L1Juror26,https://github.com/safe-global/safe-smart-account,https://github.com/ethpandaops/ethereum-package,ethereum
2025-09-26T03:13:43.730Z,L1Juror26,https://github.com/vyperlang/titanoboa,https://github.com/ethereum/eips,ethereum
2025-09-27T02:43:54.501Z,L1Juror12,https://github.com/sigp/lighthouse,https://github.com/wevm/viem,ethereum
2025-09-27T02:45:42.169Z,L1Juror12,https://github.com/wevm/viem,https://github.com/ethereum/go-ethereum,ethereum
2025-09-27T02:48:20.161Z,L1Juror12,https://github.com/ethereum/execution-apis,https://github.com/nomicfoundation/hardhat,ethereum
2025-09-27T02:50:12.008Z,L1Juror12,https://github.com/nethereum/nethereum,https://github.com/nethermindeth/nethermind,ethereum
2025-09-27T02:52:28.938Z,L1Juror12,https://github.com/scaffold-eth/scaffold-eth-2,https://github.com/paradigmxyz/reth,ethereum
2025-09-27T02:54:24.908Z,L1Juror12,https://github.com/ethereum-lists/chains,https://github.com/status-im/nimbus-eth2,ethereum
2025-09-27T02:55:11.575Z,L1Juror12,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/vyperlang/titanoboa,ethereum
